type_id, subtype_id, start_time, end_time, duration, interest_rate 
2, 1, '2060-12-01 00:00:00', , 3, 1.693
3, 9, '2060-12-01 00:00:00', , 1, 0.688
3, 8, '2060-12-01 00:00:00', , 1, 0.560
3, 7, '2060-12-01 00:00:00', , 1, 0.433
1, 10, '2060-12-01 00:00:00', , 1, 1.692
2, 6, '2060-12-01 00:00:00', , 36, 1.922
2, 5, '2060-12-01 00:00:00', , 24, 1.802
2, 4, '2060-12-01 00:00:00', , 12, 1.742
2, 3, '2060-12-01 00:00:00', , 9, 1.695
2, 2, '2060-12-01 00:00:00', , 6, 1.694
2, 1, '2060-12-01 00:00:00', , 3, 1.693
3, 9, '2060-12-01 00:00:00', , 1, 0.688
3, 8, '2060-12-01 00:00:00', , 1, 0.560
3, 7, '2060-12-01 00:00:00', , 1, 0.433
1, 10, '2060-12-01 00:00:00', , 1, 1.692
2, 6, '2060-12-01 00:00:00', , 36, 1.922
2, 5, '2060-12-01 00:00:00', , 24, 1.802
2, 4, '2060-12-01 00:00:00', , 12, 1.742
2, 3, '2060-12-01 00:00:00', , 9, 1.695
2, 2, '2060-12-01 00:00:00', , 6, 1.694
2, 1, '2060-12-01 00:00:00', , 3, 1.693
3, 9, '2060-12-01 00:00:00', , 1, 0.688
3, 8, '2060-12-01 00:00:00', , 1, 0.560
3, 7, '2060-12-01 00:00:00', , 1, 0.433
1, 10, '2061-1-01 00:00:00', , 1, 1.709
2, 6, '2061-1-01 00:00:00', , 36, 1.939
2, 5, '2061-1-01 00:00:00', , 24, 1.819
2, 4, '2061-1-01 00:00:00', , 12, 1.759
2, 3, '2061-1-01 00:00:00', , 9, 1.712
2, 2, '2061-1-01 00:00:00', , 6, 1.711
2, 1, '2061-1-01 00:00:00', , 3, 1.710
3, 9, '2061-1-01 00:00:00', , 1, 0.005
3, 8, '2061-1-01 00:00:00', , 1, 0.237
3, 7, '2061-1-01 00:00:00', , 1, 0.470
1, 10, '2061-1-01 00:00:00', , 1, 1.709
2, 6, '2061-1-01 00:00:00', , 36, 1.939
2, 5, '2061-1-01 00:00:00', , 24, 1.819
2, 4, '2061-1-01 00:00:00', , 12, 1.759
2, 3, '2061-1-01 00:00:00', , 9, 1.712
2, 2, '2061-1-01 00:00:00', , 6, 1.711
2, 1, '2061-1-01 00:00:00', , 3, 1.710
3, 9, '2061-1-01 00:00:00', , 1, 0.005
3, 8, '2061-1-01 00:00:00', , 1, 0.237
3, 7, '2061-1-01 00:00:00', , 1, 0.470
1, 10, '2061-1-01 00:00:00', , 1, 1.709
2, 6, '2061-1-01 00:00:00', , 36, 1.939
2, 5, '2061-1-01 00:00:00', , 24, 1.819
2, 4, '2061-1-01 00:00:00', , 12, 1.759
2, 3, '2061-1-01 00:00:00', , 9, 1.712
2, 2, '2061-1-01 00:00:00', , 6, 1.711
2, 1, '2061-1-01 00:00:00', , 3, 1.710
3, 9, '2061-1-01 00:00:00', , 1, 0.005
3, 8, '2061-1-01 00:00:00', , 1, 0.237
3, 7, '2061-1-01 00:00:00', , 1, 0.470
1, 10, '2061-2-01 00:00:00', , 1, 1.714
2, 6, '2061-2-01 00:00:00', , 36, 1.944
2, 5, '2061-2-01 00:00:00', , 24, 1.824
2, 4, '2061-2-01 00:00:00', , 12, 1.764
2, 3, '2061-2-01 00:00:00', , 9, 1.717
2, 2, '2061-2-01 00:00:00', , 6, 1.716
2, 1, '2061-2-01 00:00:00', , 3, 1.715
3, 9, '2061-2-01 00:00:00', , 1, -0.540
3, 8, '2061-2-01 00:00:00', , 1, -0.121
3, 7, '2061-2-01 00:00:00', , 1, 0.298
1, 10, '2061-2-01 00:00:00', , 1, 1.714
2, 6, '2061-2-01 00:00:00', , 36, 1.944
2, 5, '2061-2-01 00:00:00', , 24, 1.824
2, 4, '2061-2-01 00:00:00', , 12, 1.764
2, 3, '2061-2-01 00:00:00', , 9, 1.717
2, 2, '2061-2-01 00:00:00', , 6, 1.716
2, 1, '2061-2-01 00:00:00', , 3, 1.715
3, 9, '2061-2-01 00:00:00', , 1, -0.540
3, 8, '2061-2-01 00:00:00', , 1, -0.121
3, 7, '2061-2-01 00:00:00', , 1, 0.298
1, 10, '2061-2-01 00:00:00', , 1, 1.714
2, 6, '2061-2-01 00:00:00', , 36, 1.944
2, 5, '2061-2-01 00:00:00', , 24, 1.824
2, 4, '2061-2-01 00:00:00', , 12, 1.764
2, 3, '2061-2-01 00:00:00', , 9, 1.717
2, 2, '2061-2-01 00:00:00', , 6, 1.716
2, 1, '2061-2-01 00:00:00', , 3, 1.715
3, 9, '2061-2-01 00:00:00', , 1, -0.540
3, 8, '2061-2-01 00:00:00', , 1, -0.121
3, 7, '2061-2-01 00:00:00', , 1, 0.298
1, 10, '2061-3-01 00:00:00', , 1, 1.698
2, 6, '2061-3-01 00:00:00', , 36, 1.928
2, 5, '2061-3-01 00:00:00', , 24, 1.808
2, 4, '2061-3-01 00:00:00', , 12, 1.748
2, 3, '2061-3-01 00:00:00', , 9, 1.701
2, 2, '2061-3-01 00:00:00', , 6, 1.700
2, 1, '2061-3-01 00:00:00', , 3, 1.699
3, 9, '2061-3-01 00:00:00', , 1, 1.125
3, 8, '2061-3-01 00:00:00', , 1, 0.822
3, 7, '2061-3-01 00:00:00', , 1, 0.519
1, 10, '2061-3-01 00:00:00', , 1, 1.698
2, 6, '2061-3-01 00:00:00', , 36, 1.928
2, 5, '2061-3-01 00:00:00', , 24, 1.808
2, 4, '2061-3-01 00:00:00', , 12, 1.748
2, 3, '2061-3-01 00:00:00', , 9, 1.701
2, 2, '2061-3-01 00:00:00', , 6, 1.700
2, 1, '2061-3-01 00:00:00', , 3, 1.699
3, 9, '2061-3-01 00:00:00', , 1, 1.125
3, 8, '2061-3-01 00:00:00', , 1, 0.822
3, 7, '2061-3-01 00:00:00', , 1, 0.519
1, 10, '2061-3-01 00:00:00', , 1, 1.698
2, 6, '2061-3-01 00:00:00', , 36, 1.928
2, 5, '2061-3-01 00:00:00', , 24, 1.808
2, 4, '2061-3-01 00:00:00', , 12, 1.748
2, 3, '2061-3-01 00:00:00', , 9, 1.701
2, 2, '2061-3-01 00:00:00', , 6, 1.700
2, 1, '2061-3-01 00:00:00', , 3, 1.699
3, 9, '2061-3-01 00:00:00', , 1, 1.125
3, 8, '2061-3-01 00:00:00', , 1, 0.822
3, 7, '2061-3-01 00:00:00', , 1, 0.519
1, 10, '2061-4-01 00:00:00', , 1, 1.703
2, 6, '2061-4-01 00:00:00', , 36, 1.933
2, 5, '2061-4-01 00:00:00', , 24, 1.813
2, 4, '2061-4-01 00:00:00', , 12, 1.753
2, 3, '2061-4-01 00:00:00', , 9, 1.706
2, 2, '2061-4-01 00:00:00', , 6, 1.705
2, 1, '2061-4-01 00:00:00', , 3, 1.704
3, 9, '2061-4-01 00:00:00', , 1, -0.827
3, 8, '2061-4-01 00:00:00', , 1, -0.309
3, 7, '2061-4-01 00:00:00', , 1, 0.209
1, 10, '2061-4-01 00:00:00', , 1, 1.703
2, 6, '2061-4-01 00:00:00', , 36, 1.933
2, 5, '2061-4-01 00:00:00', , 24, 1.813
2, 4, '2061-4-01 00:00:00', , 12, 1.753
2, 3, '2061-4-01 00:00:00', , 9, 1.706
2, 2, '2061-4-01 00:00:00', , 6, 1.705
2, 1, '2061-4-01 00:00:00', , 3, 1.704
3, 9, '2061-4-01 00:00:00', , 1, -0.827
3, 8, '2061-4-01 00:00:00', , 1, -0.309
3, 7, '2061-4-01 00:00:00', , 1, 0.209
1, 10, '2061-4-01 00:00:00', , 1, 1.703
2, 6, '2061-4-01 00:00:00', , 36, 1.933
2, 5, '2061-4-01 00:00:00', , 24, 1.813
2, 4, '2061-4-01 00:00:00', , 12, 1.753
2, 3, '2061-4-01 00:00:00', , 9, 1.706
2, 2, '2061-4-01 00:00:00', , 6, 1.705
2, 1, '2061-4-01 00:00:00', , 3, 1.704
3, 9, '2061-4-01 00:00:00', , 1, -0.827
3, 8, '2061-4-01 00:00:00', , 1, -0.309
3, 7, '2061-4-01 00:00:00', , 1, 0.209
1, 10, '2061-5-01 00:00:00', , 1, 1.718
2, 6, '2061-5-01 00:00:00', , 36, 1.948
2, 5, '2061-5-01 00:00:00', , 24, 1.828
2, 4, '2061-5-01 00:00:00', , 12, 1.768
2, 3, '2061-5-01 00:00:00', , 9, 1.721
2, 2, '2061-5-01 00:00:00', , 6, 1.720
2, 1, '2061-5-01 00:00:00', , 3, 1.719
3, 9, '2061-5-01 00:00:00', , 1, 0.861
3, 8, '2061-5-01 00:00:00', , 1, 0.547
3, 7, '2061-5-01 00:00:00', , 1, 0.233
1, 10, '2061-5-01 00:00:00', , 1, 1.718
2, 6, '2061-5-01 00:00:00', , 36, 1.948
2, 5, '2061-5-01 00:00:00', , 24, 1.828
2, 4, '2061-5-01 00:00:00', , 12, 1.768
2, 3, '2061-5-01 00:00:00', , 9, 1.721
2, 2, '2061-5-01 00:00:00', , 6, 1.720
2, 1, '2061-5-01 00:00:00', , 3, 1.719
3, 9, '2061-5-01 00:00:00', , 1, 0.861
3, 8, '2061-5-01 00:00:00', , 1, 0.547
3, 7, '2061-5-01 00:00:00', , 1, 0.233
1, 10, '2061-5-01 00:00:00', , 1, 1.718
2, 6, '2061-5-01 00:00:00', , 36, 1.948
2, 5, '2061-5-01 00:00:00', , 24, 1.828
2, 4, '2061-5-01 00:00:00', , 12, 1.768
2, 3, '2061-5-01 00:00:00', , 9, 1.721
2, 2, '2061-5-01 00:00:00', , 6, 1.720
2, 1, '2061-5-01 00:00:00', , 3, 1.719
3, 9, '2061-5-01 00:00:00', , 1, 0.861
3, 8, '2061-5-01 00:00:00', , 1, 0.547
3, 7, '2061-5-01 00:00:00', , 1, 0.233
1, 10, '2061-6-01 00:00:00', , 1, 1.719
2, 6, '2061-6-01 00:00:00', , 36, 1.949
2, 5, '2061-6-01 00:00:00', , 24, 1.829
2, 4, '2061-6-01 00:00:00', , 12, 1.769
2, 3, '2061-6-01 00:00:00', , 9, 1.722
2, 2, '2061-6-01 00:00:00', , 6, 1.721
2, 1, '2061-6-01 00:00:00', , 3, 1.720
3, 9, '2061-6-01 00:00:00', , 1, 0.474
3, 8, '2061-6-01 00:00:00', , 1, 0.413
3, 7, '2061-6-01 00:00:00', , 1, 0.353
1, 10, '2061-6-01 00:00:00', , 1, 1.719
2, 6, '2061-6-01 00:00:00', , 36, 1.949
2, 5, '2061-6-01 00:00:00', , 24, 1.829
2, 4, '2061-6-01 00:00:00', , 12, 1.769
2, 3, '2061-6-01 00:00:00', , 9, 1.722
2, 2, '2061-6-01 00:00:00', , 6, 1.721
2, 1, '2061-6-01 00:00:00', , 3, 1.720
3, 9, '2061-6-01 00:00:00', , 1, 0.474
3, 8, '2061-6-01 00:00:00', , 1, 0.413
3, 7, '2061-6-01 00:00:00', , 1, 0.353
1, 10, '2061-6-01 00:00:00', , 1, 1.719
2, 6, '2061-6-01 00:00:00', , 36, 1.949
2, 5, '2061-6-01 00:00:00', , 24, 1.829
2, 4, '2061-6-01 00:00:00', , 12, 1.769
2, 3, '2061-6-01 00:00:00', , 9, 1.722
2, 2, '2061-6-01 00:00:00', , 6, 1.721
2, 1, '2061-6-01 00:00:00', , 3, 1.720
3, 9, '2061-6-01 00:00:00', , 1, 0.474
3, 8, '2061-6-01 00:00:00', , 1, 0.413
3, 7, '2061-6-01 00:00:00', , 1, 0.353
1, 10, '2061-7-01 00:00:00', , 1, 1.725
2, 6, '2061-7-01 00:00:00', , 36, 1.955
2, 5, '2061-7-01 00:00:00', , 24, 1.835
2, 4, '2061-7-01 00:00:00', , 12, 1.775
2, 3, '2061-7-01 00:00:00', , 9, 1.728
2, 2, '2061-7-01 00:00:00', , 6, 1.727
2, 1, '2061-7-01 00:00:00', , 3, 1.726
3, 9, '2061-7-01 00:00:00', , 1, 0.495
3, 8, '2061-7-01 00:00:00', , 1, 0.447
3, 7, '2061-7-01 00:00:00', , 1, 0.399
1, 10, '2061-7-01 00:00:00', , 1, 1.725
2, 6, '2061-7-01 00:00:00', , 36, 1.955
2, 5, '2061-7-01 00:00:00', , 24, 1.835
2, 4, '2061-7-01 00:00:00', , 12, 1.775
2, 3, '2061-7-01 00:00:00', , 9, 1.728
2, 2, '2061-7-01 00:00:00', , 6, 1.727
2, 1, '2061-7-01 00:00:00', , 3, 1.726
3, 9, '2061-7-01 00:00:00', , 1, 0.495
3, 8, '2061-7-01 00:00:00', , 1, 0.447
3, 7, '2061-7-01 00:00:00', , 1, 0.399
1, 10, '2061-7-01 00:00:00', , 1, 1.725
2, 6, '2061-7-01 00:00:00', , 36, 1.955
2, 5, '2061-7-01 00:00:00', , 24, 1.835
2, 4, '2061-7-01 00:00:00', , 12, 1.775
2, 3, '2061-7-01 00:00:00', , 9, 1.728
2, 2, '2061-7-01 00:00:00', , 6, 1.727
2, 1, '2061-7-01 00:00:00', , 3, 1.726
3, 9, '2061-7-01 00:00:00', , 1, 0.495
3, 8, '2061-7-01 00:00:00', , 1, 0.447
3, 7, '2061-7-01 00:00:00', , 1, 0.399
1, 10, '2061-8-01 00:00:00', , 1, 1.730
2, 6, '2061-8-01 00:00:00', , 36, 1.960
2, 5, '2061-8-01 00:00:00', , 24, 1.840
2, 4, '2061-8-01 00:00:00', , 12, 1.780
2, 3, '2061-8-01 00:00:00', , 9, 1.733
2, 2, '2061-8-01 00:00:00', , 6, 1.732
2, 1, '2061-8-01 00:00:00', , 3, 1.731
3, 9, '2061-8-01 00:00:00', , 1, 0.855
3, 8, '2061-8-01 00:00:00', , 1, 0.583
3, 7, '2061-8-01 00:00:00', , 1, 0.310
1, 10, '2061-8-01 00:00:00', , 1, 1.730
2, 6, '2061-8-01 00:00:00', , 36, 1.960
2, 5, '2061-8-01 00:00:00', , 24, 1.840
2, 4, '2061-8-01 00:00:00', , 12, 1.780
2, 3, '2061-8-01 00:00:00', , 9, 1.733
2, 2, '2061-8-01 00:00:00', , 6, 1.732
2, 1, '2061-8-01 00:00:00', , 3, 1.731
3, 9, '2061-8-01 00:00:00', , 1, 0.855
3, 8, '2061-8-01 00:00:00', , 1, 0.583
3, 7, '2061-8-01 00:00:00', , 1, 0.310
1, 10, '2061-8-01 00:00:00', , 1, 1.730
2, 6, '2061-8-01 00:00:00', , 36, 1.960
2, 5, '2061-8-01 00:00:00', , 24, 1.840
2, 4, '2061-8-01 00:00:00', , 12, 1.780
2, 3, '2061-8-01 00:00:00', , 9, 1.733
2, 2, '2061-8-01 00:00:00', , 6, 1.732
2, 1, '2061-8-01 00:00:00', , 3, 1.731
3, 9, '2061-8-01 00:00:00', , 1, 0.855
3, 8, '2061-8-01 00:00:00', , 1, 0.583
3, 7, '2061-8-01 00:00:00', , 1, 0.310
1, 10, '2061-9-01 00:00:00', , 1, 1.727
2, 6, '2061-9-01 00:00:00', , 36, 1.957
2, 5, '2061-9-01 00:00:00', , 24, 1.837
2, 4, '2061-9-01 00:00:00', , 12, 1.777
2, 3, '2061-9-01 00:00:00', , 9, 1.730
2, 2, '2061-9-01 00:00:00', , 6, 1.729
2, 1, '2061-9-01 00:00:00', , 3, 1.728
3, 9, '2061-9-01 00:00:00', , 1, 0.385
3, 8, '2061-9-01 00:00:00', , 1, 0.270
3, 7, '2061-9-01 00:00:00', , 1, 0.155
1, 10, '2061-9-01 00:00:00', , 1, 1.727
2, 6, '2061-9-01 00:00:00', , 36, 1.957
2, 5, '2061-9-01 00:00:00', , 24, 1.837
2, 4, '2061-9-01 00:00:00', , 12, 1.777
2, 3, '2061-9-01 00:00:00', , 9, 1.730
2, 2, '2061-9-01 00:00:00', , 6, 1.729
2, 1, '2061-9-01 00:00:00', , 3, 1.728
3, 9, '2061-9-01 00:00:00', , 1, 0.385
3, 8, '2061-9-01 00:00:00', , 1, 0.270
3, 7, '2061-9-01 00:00:00', , 1, 0.155
1, 10, '2061-9-01 00:00:00', , 1, 1.727
2, 6, '2061-9-01 00:00:00', , 36, 1.957
2, 5, '2061-9-01 00:00:00', , 24, 1.837
2, 4, '2061-9-01 00:00:00', , 12, 1.777
2, 3, '2061-9-01 00:00:00', , 9, 1.730
2, 2, '2061-9-01 00:00:00', , 6, 1.729
2, 1, '2061-9-01 00:00:00', , 3, 1.728
3, 9, '2061-9-01 00:00:00', , 1, 0.385
3, 8, '2061-9-01 00:00:00', , 1, 0.270
3, 7, '2061-9-01 00:00:00', , 1, 0.155
1, 10, '2061-10-01 00:00:00', , 1, 1.737
2, 6, '2061-10-01 00:00:00', , 36, 1.967
2, 5, '2061-10-01 00:00:00', , 24, 1.847
2, 4, '2061-10-01 00:00:00', , 12, 1.787
2, 3, '2061-10-01 00:00:00', , 9, 1.740
2, 2, '2061-10-01 00:00:00', , 6, 1.739
2, 1, '2061-10-01 00:00:00', , 3, 1.738
3, 9, '2061-10-01 00:00:00', , 1, 2.061
3, 8, '2061-10-01 00:00:00', , 1, 1.244
3, 7, '2061-10-01 00:00:00', , 1, 0.426
1, 10, '2061-10-01 00:00:00', , 1, 1.737
2, 6, '2061-10-01 00:00:00', , 36, 1.967
2, 5, '2061-10-01 00:00:00', , 24, 1.847
2, 4, '2061-10-01 00:00:00', , 12, 1.787
2, 3, '2061-10-01 00:00:00', , 9, 1.740
2, 2, '2061-10-01 00:00:00', , 6, 1.739
2, 1, '2061-10-01 00:00:00', , 3, 1.738
3, 9, '2061-10-01 00:00:00', , 1, 2.061
3, 8, '2061-10-01 00:00:00', , 1, 1.244
3, 7, '2061-10-01 00:00:00', , 1, 0.426
1, 10, '2061-10-01 00:00:00', , 1, 1.737
2, 6, '2061-10-01 00:00:00', , 36, 1.967
2, 5, '2061-10-01 00:00:00', , 24, 1.847
2, 4, '2061-10-01 00:00:00', , 12, 1.787
2, 3, '2061-10-01 00:00:00', , 9, 1.740
2, 2, '2061-10-01 00:00:00', , 6, 1.739
2, 1, '2061-10-01 00:00:00', , 3, 1.738
3, 9, '2061-10-01 00:00:00', , 1, 2.061
3, 8, '2061-10-01 00:00:00', , 1, 1.244
3, 7, '2061-10-01 00:00:00', , 1, 0.426
1, 10, '2061-11-01 00:00:00', , 1, 1.746
2, 6, '2061-11-01 00:00:00', , 36, 1.976
2, 5, '2061-11-01 00:00:00', , 24, 1.856
2, 4, '2061-11-01 00:00:00', , 12, 1.796
2, 3, '2061-11-01 00:00:00', , 9, 1.749
2, 2, '2061-11-01 00:00:00', , 6, 1.748
2, 1, '2061-11-01 00:00:00', , 3, 1.747
3, 9, '2061-11-01 00:00:00', , 1, 0.674
3, 8, '2061-11-01 00:00:00', , 1, 0.645
3, 7, '2061-11-01 00:00:00', , 1, 0.615
1, 10, '2061-11-01 00:00:00', , 1, 1.746
2, 6, '2061-11-01 00:00:00', , 36, 1.976
2, 5, '2061-11-01 00:00:00', , 24, 1.856
2, 4, '2061-11-01 00:00:00', , 12, 1.796
2, 3, '2061-11-01 00:00:00', , 9, 1.749
2, 2, '2061-11-01 00:00:00', , 6, 1.748
2, 1, '2061-11-01 00:00:00', , 3, 1.747
3, 9, '2061-11-01 00:00:00', , 1, 0.674
3, 8, '2061-11-01 00:00:00', , 1, 0.645
3, 7, '2061-11-01 00:00:00', , 1, 0.615
1, 10, '2061-11-01 00:00:00', , 1, 1.746
2, 6, '2061-11-01 00:00:00', , 36, 1.976
2, 5, '2061-11-01 00:00:00', , 24, 1.856
2, 4, '2061-11-01 00:00:00', , 12, 1.796
2, 3, '2061-11-01 00:00:00', , 9, 1.749
2, 2, '2061-11-01 00:00:00', , 6, 1.748
2, 1, '2061-11-01 00:00:00', , 3, 1.747
3, 9, '2061-11-01 00:00:00', , 1, 0.674
3, 8, '2061-11-01 00:00:00', , 1, 0.645
3, 7, '2061-11-01 00:00:00', , 1, 0.615
1, 10, '2061-12-01 00:00:00', , 1, 1.736
2, 6, '2061-12-01 00:00:00', , 36, 1.966
2, 5, '2061-12-01 00:00:00', , 24, 1.846
2, 4, '2061-12-01 00:00:00', , 12, 1.786
2, 3, '2061-12-01 00:00:00', , 9, 1.739
2, 2, '2061-12-01 00:00:00', , 6, 1.738
2, 1, '2061-12-01 00:00:00', , 3, 1.737
3, 9, '2061-12-01 00:00:00', , 1, 2.488
3, 8, '2061-12-01 00:00:00', , 1, 1.379
3, 7, '2061-12-01 00:00:00', , 1, 0.270
1, 10, '2061-12-01 00:00:00', , 1, 1.736
2, 6, '2061-12-01 00:00:00', , 36, 1.966
2, 5, '2061-12-01 00:00:00', , 24, 1.846
2, 4, '2061-12-01 00:00:00', , 12, 1.786
2, 3, '2061-12-01 00:00:00', , 9, 1.739
2, 2, '2061-12-01 00:00:00', , 6, 1.738
2, 1, '2061-12-01 00:00:00', , 3, 1.737
3, 9, '2061-12-01 00:00:00', , 1, 2.488
3, 8, '2061-12-01 00:00:00', , 1, 1.379
3, 7, '2061-12-01 00:00:00', , 1, 0.270
1, 10, '2061-12-01 00:00:00', , 1, 1.736
2, 6, '2061-12-01 00:00:00', , 36, 1.966
2, 5, '2061-12-01 00:00:00', , 24, 1.846
2, 4, '2061-12-01 00:00:00', , 12, 1.786
2, 3, '2061-12-01 00:00:00', , 9, 1.739
2, 2, '2061-12-01 00:00:00', , 6, 1.738
2, 1, '2061-12-01 00:00:00', , 3, 1.737
3, 9, '2061-12-01 00:00:00', , 1, 2.488
3, 8, '2061-12-01 00:00:00', , 1, 1.379
3, 7, '2061-12-01 00:00:00', , 1, 0.270
1, 10, '2062-1-01 00:00:00', , 1, 1.760
2, 6, '2062-1-01 00:00:00', , 36, 1.990
2, 5, '2062-1-01 00:00:00', , 24, 1.870
2, 4, '2062-1-01 00:00:00', , 12, 1.810
2, 3, '2062-1-01 00:00:00', , 9, 1.763
2, 2, '2062-1-01 00:00:00', , 6, 1.762
2, 1, '2062-1-01 00:00:00', , 3, 1.761
3, 9, '2062-1-01 00:00:00', , 1, 0.473
3, 8, '2062-1-01 00:00:00', , 1, 0.405
3, 7, '2062-1-01 00:00:00', , 1, 0.337
1, 10, '2062-1-01 00:00:00', , 1, 1.760
2, 6, '2062-1-01 00:00:00', , 36, 1.990
2, 5, '2062-1-01 00:00:00', , 24, 1.870
2, 4, '2062-1-01 00:00:00', , 12, 1.810
2, 3, '2062-1-01 00:00:00', , 9, 1.763
2, 2, '2062-1-01 00:00:00', , 6, 1.762
2, 1, '2062-1-01 00:00:00', , 3, 1.761
3, 9, '2062-1-01 00:00:00', , 1, 0.473
3, 8, '2062-1-01 00:00:00', , 1, 0.405
3, 7, '2062-1-01 00:00:00', , 1, 0.337
1, 10, '2062-1-01 00:00:00', , 1, 1.760
2, 6, '2062-1-01 00:00:00', , 36, 1.990
2, 5, '2062-1-01 00:00:00', , 24, 1.870
2, 4, '2062-1-01 00:00:00', , 12, 1.810
2, 3, '2062-1-01 00:00:00', , 9, 1.763
2, 2, '2062-1-01 00:00:00', , 6, 1.762
2, 1, '2062-1-01 00:00:00', , 3, 1.761
3, 9, '2062-1-01 00:00:00', , 1, 0.473
3, 8, '2062-1-01 00:00:00', , 1, 0.405
3, 7, '2062-1-01 00:00:00', , 1, 0.337
1, 10, '2062-2-01 00:00:00', , 1, 1.761
2, 6, '2062-2-01 00:00:00', , 36, 1.991
2, 5, '2062-2-01 00:00:00', , 24, 1.871
2, 4, '2062-2-01 00:00:00', , 12, 1.811
2, 3, '2062-2-01 00:00:00', , 9, 1.764
2, 2, '2062-2-01 00:00:00', , 6, 1.763
2, 1, '2062-2-01 00:00:00', , 3, 1.762
3, 9, '2062-2-01 00:00:00', , 1, 0.555
3, 8, '2062-2-01 00:00:00', , 1, 0.352
3, 7, '2062-2-01 00:00:00', , 1, 0.148
1, 10, '2062-2-01 00:00:00', , 1, 1.761
2, 6, '2062-2-01 00:00:00', , 36, 1.991
2, 5, '2062-2-01 00:00:00', , 24, 1.871
2, 4, '2062-2-01 00:00:00', , 12, 1.811
2, 3, '2062-2-01 00:00:00', , 9, 1.764
2, 2, '2062-2-01 00:00:00', , 6, 1.763
2, 1, '2062-2-01 00:00:00', , 3, 1.762
3, 9, '2062-2-01 00:00:00', , 1, 0.555
3, 8, '2062-2-01 00:00:00', , 1, 0.352
3, 7, '2062-2-01 00:00:00', , 1, 0.148
1, 10, '2062-2-01 00:00:00', , 1, 1.761
2, 6, '2062-2-01 00:00:00', , 36, 1.991
2, 5, '2062-2-01 00:00:00', , 24, 1.871
2, 4, '2062-2-01 00:00:00', , 12, 1.811
2, 3, '2062-2-01 00:00:00', , 9, 1.764
2, 2, '2062-2-01 00:00:00', , 6, 1.763
2, 1, '2062-2-01 00:00:00', , 3, 1.762
3, 9, '2062-2-01 00:00:00', , 1, 0.555
3, 8, '2062-2-01 00:00:00', , 1, 0.352
3, 7, '2062-2-01 00:00:00', , 1, 0.148
1, 10, '2062-3-01 00:00:00', , 1, 1.760
2, 6, '2062-3-01 00:00:00', , 36, 1.990
2, 5, '2062-3-01 00:00:00', , 24, 1.870
2, 4, '2062-3-01 00:00:00', , 12, 1.810
2, 3, '2062-3-01 00:00:00', , 9, 1.763
2, 2, '2062-3-01 00:00:00', , 6, 1.762
2, 1, '2062-3-01 00:00:00', , 3, 1.761
3, 9, '2062-3-01 00:00:00', , 1, 0.318
3, 8, '2062-3-01 00:00:00', , 1, 0.325
3, 7, '2062-3-01 00:00:00', , 1, 0.332
1, 10, '2062-3-01 00:00:00', , 1, 1.760
2, 6, '2062-3-01 00:00:00', , 36, 1.990
2, 5, '2062-3-01 00:00:00', , 24, 1.870
2, 4, '2062-3-01 00:00:00', , 12, 1.810
2, 3, '2062-3-01 00:00:00', , 9, 1.763
2, 2, '2062-3-01 00:00:00', , 6, 1.762
2, 1, '2062-3-01 00:00:00', , 3, 1.761
3, 9, '2062-3-01 00:00:00', , 1, 0.318
3, 8, '2062-3-01 00:00:00', , 1, 0.325
3, 7, '2062-3-01 00:00:00', , 1, 0.332
1, 10, '2062-3-01 00:00:00', , 1, 1.760
2, 6, '2062-3-01 00:00:00', , 36, 1.990
2, 5, '2062-3-01 00:00:00', , 24, 1.870
2, 4, '2062-3-01 00:00:00', , 12, 1.810
2, 3, '2062-3-01 00:00:00', , 9, 1.763
2, 2, '2062-3-01 00:00:00', , 6, 1.762
2, 1, '2062-3-01 00:00:00', , 3, 1.761
3, 9, '2062-3-01 00:00:00', , 1, 0.318
3, 8, '2062-3-01 00:00:00', , 1, 0.325
3, 7, '2062-3-01 00:00:00', , 1, 0.332
1, 10, '2062-4-01 00:00:00', , 1, 1.786
2, 6, '2062-4-01 00:00:00', , 36, 2.016
2, 5, '2062-4-01 00:00:00', , 24, 1.896
2, 4, '2062-4-01 00:00:00', , 12, 1.836
2, 3, '2062-4-01 00:00:00', , 9, 1.789
2, 2, '2062-4-01 00:00:00', , 6, 1.788
2, 1, '2062-4-01 00:00:00', , 3, 1.787
3, 9, '2062-4-01 00:00:00', , 1, -0.902
3, 8, '2062-4-01 00:00:00', , 1, -0.361
3, 7, '2062-4-01 00:00:00', , 1, 0.181
1, 10, '2062-4-01 00:00:00', , 1, 1.786
2, 6, '2062-4-01 00:00:00', , 36, 2.016
2, 5, '2062-4-01 00:00:00', , 24, 1.896
2, 4, '2062-4-01 00:00:00', , 12, 1.836
2, 3, '2062-4-01 00:00:00', , 9, 1.789
2, 2, '2062-4-01 00:00:00', , 6, 1.788
2, 1, '2062-4-01 00:00:00', , 3, 1.787
3, 9, '2062-4-01 00:00:00', , 1, -0.902
3, 8, '2062-4-01 00:00:00', , 1, -0.361
3, 7, '2062-4-01 00:00:00', , 1, 0.181
1, 10, '2062-4-01 00:00:00', , 1, 1.786
2, 6, '2062-4-01 00:00:00', , 36, 2.016
2, 5, '2062-4-01 00:00:00', , 24, 1.896
2, 4, '2062-4-01 00:00:00', , 12, 1.836
2, 3, '2062-4-01 00:00:00', , 9, 1.789
